Close,RSI,MACD,Upper_band,Lower_band,EMA_20,EMA_50
160.82000732421875,52.82221179929168,1.1802546386383268,167.3893365703393,144.67866574899665,157.03341000084862,160.0587604820612
161.27999877929688,58.63392252797054,1.3417185500789595,166.98985239728577,144.84514973894468,157.4378470273675,160.106652179992
160.69000244140625,61.217964784952486,1.3556507778560964,166.17010425155357,145.22889782364174,157.7475761144188,160.12952866083177
159.27000427246094,67.13532096867837,1.2203240739096473,165.07006814550627,145.74593374658357,157.89256927232756,160.09582182207214
162.3800048828125,78.45088765886527,1.2848513864034965,165.3116100252393,145.6343921720263,158.31994409237373,160.18539762837568
162.35000610351562,70.3917641499402,1.2679448345945796,165.9997413179471,145.43826222209196,158.7037595220063,160.2702842352439
163.6300048828125,71.21092074664097,1.2815944646987698,166.79835511481076,145.16064909661503,159.17292574684498,160.40203798612896
165.25,73.18732597591783,1.3324573404552662,168.0692316358102,144.96177269768586,159.75169472333593,160.59215414353565
161.94000244140625,63.4737053445945,1.086320886638318,168.6145543472642,145.38145090175922,159.96010498219977,160.64501093953058
162.14999389648438,62.94054442817225,0.8890954169837976,168.6623374295744,146.79166647667563,160.16866583117923,160.70402987901898
163.1999969482422,77.78240357897604,0.7844464390370416,167.61089605557513,149.8131075454991,160.45736403280426,160.80191094055715
165.14999389648438,72.731924888106,0.7989560807482471,168.1778153731286,150.51518694620736,160.90428116267856,160.97242399765236
163.11000061035156,62.67679605058836,0.6309385794470979,168.30894469416555,151.39005738102978,161.11434968150454,161.0562505314837
161.57000732421875,55.14818530386207,0.3877951513586545,168.11807005008217,152.44093263546472,161.15774564747733,161.076397856689
165.67999267578125,60.69541845593005,0.46999480175145036,168.5043964856371,153.19660601680428,161.58843584064914,161.2569309868495
168.16000366210938,63.90464043104607,0.6467117799961182,169.29070122907558,153.7383011512955,162.21429944269298,161.52763971921266
167.4499969482422,63.596143683215864,0.6683531280964026,168.38119661627,156.41080472650347,162.71293730036433,161.75988902231185
169.52999877929688,70.10189078833372,0.7681901157037059,169.1166552993754,157.00534634857382,163.36218125073887,162.0645992088603
171.02999877929688,68.08867338368974,0.8730397728591264,170.27119781627965,157.1448040758102,164.09244958679201,162.41618350574018
170.52000427246094,66.74868510861657,0.8452718939390906,171.17743126453487,157.33857062755496,164.7045976520938,162.73398039855275
168.22999572753906,59.055107703712515,0.6203146676323219,171.56633707853612,157.69066365388576,165.04034984975527,162.94951041145418
168.55999755859375,56.864370737536014,0.4493447268717716,171.95448406447483,158.03051654587674,165.3755543934542,163.1695295152636
168.39999389648438,65.41029124206302,0.2888803442360084,172.18907616899267,158.5669235868667,165.66359625088563,163.37464576550758
170.88999938964844,68.80379394861781,0.3118714266448839,172.55532117852454,159.3626780890536,166.16134893076782,163.66936551547388
171.00999450683594,67.5033581650603,0.29668426640511036,173.12859090892857,159.6524073210519,166.62312469991718,163.95723331905674
171.22000122070312,64.75450938967833,0.2634319857043592,173.61979830024896,160.04819944145024,167.06092246380157,164.2420477465723
171.94000244140625,72.93505151125305,0.2525462201832407,174.22428783100278,160.27470966655582,167.525596747383,164.54392832284032
172.27999877929688,79.667536261778,0.23142337510074018,174.85450432572384,160.34749304976447,167.9783969408986,164.8473036348582
172.25,73.51464709351858,0.18085173663059262,175.1377432657681,161.09525386557954,168.38521627986063,165.13760545309907
171.6199951171875,64.27386195105615,0.07577002834423663,175.18115985929703,161.99883739412095,168.69329045484415,165.3918168124751
172.88999938964844,71.451074491154,0.06311247142073073,175.4173233142241,162.7316741833345,169.09297702006359,165.68586318805052
173.52000427246094,67.76489834517936,0.06806100008681737,175.85004573195627,163.13595280319996,169.51459866314906,165.993084407047
173.6999969482422,63.47120621190122,0.05491141953549672,175.8859621409352,164.15903602801012,169.9132080236341,166.29531627140761
173.58999633789062,66.14082012165282,0.012475769210138488,175.1509436894737,166.09605338083878,170.26337833927758,166.58138215636774
173.19000244140625,82.54593149573977,-0.06462640421791788,175.01719547682458,166.98080257005043,170.54210444424223,166.84054373617317
174.38999938964844,84.33449975826787,-0.05716008490029445,175.36775701000468,167.2532406096242,170.90857062951903,167.1366008206232
174.4199981689453,86.00480761333209,-0.0716155399070244,175.51230504606303,167.8056926956362,171.24299229994057,167.4222242460476
174.5500030517578,80.50003051757812,-0.09250797733130556,175.83275568556263,167.98724248338266,171.55794570487555,167.70174498352642
173.55999755859375,68.55894614566236,-0.1876053757905516,176.00270207727965,168.07029596959535,171.74861730999154,167.9314803786271
171.42999267578125,51.19448948203492,-0.3965523506700932,175.99547936367173,168.1685175235353,171.71827210673342,168.06867693929982
171.1699981689453,45.37812663143529,-0.5456611721942535,175.73266492173695,168.7253322096107,171.6660555412298,168.19029737967807
174.72999572753906,60.606044592643286,-0.4044214260329646,175.75584864750124,169.31914830074095,171.95785936849737,168.44675613841773
175.69000244140625,63.782048930785315,-0.2536044269361102,175.78065248420356,170.02334531853083,172.31330156591727,168.73080501304472
177.00999450683594,70.46317440786737,-0.08113922761420156,176.46267430555204,169.9533230089011,172.76060565552856,169.05547911084045
176.7100067138672,65.65579121942922,-0.00734466380239418,176.93039946971038,170.05559906544585,173.13673908965606,169.35565666390033
178.35000610351562,68.28164471791982,0.12455881407013702,177.7429979389214,169.95600108451612,173.63324071002364,169.70837624976758
178.4499969482422,68.08838261168688,0.18740559291985237,178.46467383373582,169.88532464038528,174.0919793993778,170.05118490460973
179.0500030517578,70.04410715225987,0.23515710911054288,179.22159329351697,169.8054056078502,174.5641721281759,170.40407973390967
179.75999450683594,73.58220644857407,0.27742703129787083,180.0162531038681,169.76174524818265,175.05901235471495,170.7709783524558
182.57000732421875,76.31921321957643,0.44743148237867736,181.36924285056529,169.5037567221886,175.77434520895343,171.23368537095632
178.55999755859375,60.604504312248544,0.2523278520104224,181.6821958879038,169.75780350174466,176.0396454327287,171.52099173125583
178.22000122070312,59.30055490033062,0.07224578112833191,181.92258744546245,169.9874116390102,176.24729836491673,171.78369798574397
179.0500030517578,64.02659100425015,-0.014478980492651061,182.243871999612,170.20112769521222,176.51422262080635,172.06865112558765
177.89999389648438,67.40183565156437,-0.1644696089458053,182.3705236390496,170.505475811634,176.6462008375376,172.29733123425027
178.30999755859375,69.05015287282853,-0.2463200674359749,182.47636217382797,170.91163678857436,176.80465766811437,172.53312207049905
179.66000366210938,64.91229203802047,-0.2206206781497606,182.77796773706135,171.13703165258707,177.07659538182818,172.8126076231112
182.0399932861328,67.68799978918216,-0.06262435111467823,183.44991051917543,171.22708838219177,177.5492999441429,173.17446588440617
182.72999572753903,66.51269861966158,0.062302404631406905,184.16058268231154,171.33441548663376,178.04269954256156,173.5491925449212
183.77999877929688,69.562764885745,0.182785324932647,184.8915861960826,171.625412094933,178.58910899367922,173.9504006325438
183.7100067138672,66.24241107139719,0.22227494490237643,185.10552319203458,172.63947650278965,179.07681353845902,174.33313028279179
184.66000366210935,67.89625091574604,0.2735161286041792,185.159165685098,173.9348345590426,179.60854593118762,174.7381057094317
185.1300048828125,67.65387924656035,0.29818121270821507,185.72694873391137,174.40705242575658,180.13439916467573,175.14563116721135
184.47999572753903,63.752889916414624,0.23273986703713945,186.10009670755755,174.9129037807237,180.54826550399605,175.51168467938106
185.47000122070312,59.452375552558145,0.21838354256603898,186.68690735211686,175.1720938075511,181.01700223892055,175.90220689668783
185.02999877929688,77.48509126737179,0.14504139606028232,187.02094264900393,175.670057717207,181.39919238562305,176.26015951953525
185.8300018310547,81.11195535410157,0.11737647057479128,187.54757769840253,175.89142224056232,181.82117423756893,176.63544745332035
185.8600006103516,79.78995511815849,0.07038398490072462,187.98468134847795,176.19531895669783,182.20582436831015,176.99719463594903
186.5,89.37726890368789,0.05250917722912174,188.48842485079493,176.43657514920508,182.61479347609014,177.3698536698334
187.1499938964844,89.605705363271,0.05433994002200615,189.06298143310985,176.60101850585497,183.0467173256515,177.75338858068244
187.38999938964844,88.45767850879902,0.042137447203528744,189.62585302743258,176.52014611807522,183.46036323650839,178.1312948869164
187.9199981689453,85.85363493587572,0.04018951075250854,190.07367371573312,177.00832549080982,183.88509037293096,178.51516560385872
190.30999755859372,88.28280212759705,0.163380339243949,190.84047957410186,177.45051926623015,184.49698629537502,178.97770803345617
189.7100067138672,81.37571348990417,0.16736128603085243,191.36274629577971,177.99425291076327,184.99346443046952,179.39858249151152
190.47999572753903,83.34971962897814,0.1834625644514274,191.6656254717864,178.94937391786206,185.51599122066662,179.8331477164538
190.6499938964844,81.9636785262967,0.16760841399180526,191.8001550638871,180.0488439595504,186.0049438564588,180.25733776272952
191.0200042724609,81.76912985437487,0.14493861886295845,192.00332312421074,180.9816759602619,186.48256865798282,180.67940311605233
189.5399932861328,75.04947772671409,0.0007909120316234031,192.11713100356192,181.6178680809107,186.77375195590187,181.02687724036923
188.92999267578125,67.79830771887433,-0.1564201084082435,192.12174509935215,182.2332536799447,186.97910821493798,181.3368033358756
188.1100006103516,65.24754763843623,-0.32662235028631326,192.08453954923206,182.7034594131703,187.08681225259645,181.60241891526684
191.1100006103516,71.46343097313991,-0.2515175474920053,192.39806991839805,183.1299284336527,187.46997304857314,181.97526525625054
189.94000244140625,65.17859271596492,-0.2921424412500344,192.51683176174728,183.53916646823316,187.70521394312868,182.28760789096253
186.2400054931641,49.212137129477036,-0.5639676025283498,192.44716813711563,183.71983015389998,187.5656702812273,182.4426038753626
185.7700042724609,45.7720885571179,-0.759038910553226,192.32138515072603,183.9746139947818,187.3946544708686,182.57309016544488
184.7700042724609,42.33021903705161,-0.927869710727359,192.39136946909773,183.8346299815859,187.14468778530596,182.65924365983767
185.0,41.29916258446673,-0.9907928228222389,192.39443910825406,183.82856046449984,186.940431805753,182.75103802611855
178.5800018310547,21.81642070005715,-1.406165371905737,193.73403461840604,181.76396495434784,186.14420037959127,182.5874679792533
180.5399932861328,29.318853187898668,-1.4826755886778822,194.2441015127465,180.7218973275855,185.61046637069046,182.50717485403288
183.08999633789065,34.5720243605485,-1.3017501891147647,194.34453366795287,180.2804648061682,185.3704216056619,182.5300305984979
184.92999267578125,38.836841704029396,-1.0112975587754205,194.3139593083312,180.08903904371957,185.32847599329233,182.62414675839136
183.0399932861328,35.29842363235862,-0.9031560505936989,194.33426051561375,179.63373722608546,185.11052525927713,182.64045446536161
179.9499969482422,33.32172779565198,-0.9894751048773897,194.55980210634652,178.61119551328238,184.6190463725119,182.5349463274354
181.8300018310547,38.17455520997629,-0.8737242039358113,194.20346174887788,178.11953629799712,184.3534230828493,182.5073014452244
181.0200042724609,38.18726884265991,-0.8070659005786209,193.89967205280647,177.5543257499279,184.03595462471708,182.44897606590035
178.25,28.408314763680792,-0.8979158078210842,193.61442387122767,176.61657435875279,183.484911327125,182.28431033782584
178.16000366210938,29.477340949618366,-0.9096479306135776,193.11225816646467,175.8697410400783,182.97777726379016,182.1225728211311
177.49000549316406,32.95674751591267,-0.9061166318469338,192.40190714607132,175.22709218254198,182.45513233325434,181.940903514152
176.02999877929688,31.732914985156228,-0.9415549093055398,191.9525436280986,174.3254562498311,181.84321485192507,181.70910332847143
176.77000427246094,34.84848134554814,-0.8570151955943079,191.34018671378175,173.72181432381592,181.36005193959514,181.5154131694122
173.9499969482422,30.94170238366557,-0.9269457030449364,191.01214108706804,172.63385958431869,180.65433241660912,181.2187301803467
170.1199951171875,33.97726556814983,-1.152372072914932,190.28553567601926,171.26146444605104,179.6510621976166,180.78348566806596
174.91000366210938,40.3695098033586,-0.9107076007520756,188.83389618763547,171.21010405650517,179.1995328132826,180.5531530403814
176.2100067138672,37.70553400530833,-0.6095963992639435,187.97686300031847,171.06413736589246,178.91481604190972,180.38283357659654
177.61000061035156,36.71026554370054,-0.2792393106377351,187.072098862201,171.15290113779903,178.79054790557086,180.27409502890066
181.0399932861328,46.5612124748398,0.18231689150534258,186.49253927589933,171.35945962546788,179.0047807989577,180.30413025467448
183.1499938964844,55.69394041908971,0.6172562705015068,186.12772200266846,171.53927628834714,179.39956299872216,180.41573275043172
183.3999938964844,52.96560462409623,0.892604753901918,186.646663994618,171.5023335029406,179.78055641755665,180.53276259929655
182.33999633789065,52.47004350922248,0.9678551226548371,186.85191597001736,171.477081832717,180.02431260044563,180.60363451061397
183.4199981689453,60.327597421796455,1.0481069450330989,186.90522076563366,171.45677722020616,180.34771122601703,180.71408014427402
182.63999938964844,58.709161852814475,1.006196907120569,186.49409597027434,171.6389026869522,180.5660243844581,180.78960638919068
183.7400054931641,61.95027564991298,1.0075993685895819,186.61404616333857,171.58895371459113,180.86830829957296,180.9053083148367
186.41000366210935,68.96929616645453,1.1339724492712326,187.61550768436288,171.23349286495355,181.3960888102907,181.1211787206121
187.1100006103516,68.92385352460063,1.203744579067125,188.52117185629362,170.8558285709525,181.94027088648699,181.35603448099405
188.8500061035156,78.39177979432039,1.2980100973526572,189.80972968235562,170.35027092799595,182.59834090715637,181.64991572109292
188.57000732421875,90.65669947518927,1.2708156616503616,190.98908998299285,170.2029113597806,183.16707104211469,181.92129186239197
188.16000366210935,86.18241880589748,1.1577250032565543,191.94770449734304,170.2442968454304,183.6425884344951,182.16594722708678
184.92999267578125,71.5414614508361,0.8141196869060613,192.30930635742087,170.62669370361428,183.76519836223667,182.27434116625128
185.7899932861328,70.76138986569181,0.6032040488646377,192.64422275921527,171.2677767525035,183.9580359740363,182.41220987683485
186.5,66.07773343529813,0.4755651927252622,193.0220306762804,171.86296840819227,184.20012778603285,182.57251537186093
186.7400054931641,61.87956386815065,0.37573536072686053,193.02729789560962,173.1367020433552,184.44202090099773,182.73594635701008
189.25999450683597,66.85844021643229,0.44321577599508544,192.26801899373822,175.80998088419148,184.90087553012518,182.99179138249343
190.00999450683597,72.46628008735138,0.49805883579507504,192.22888597096332,177.35911299143905,185.38745828981192,183.26701503442843
191.44000244140625,73.01949215119673,0.5843674231233624,192.3835387692629,178.72745976589331,185.96389106615425,183.587524344506
191.0500030517578,74.69168876783034,0.5683930476265076,192.3745059519359,180.08049282736098,186.44828268383077,183.88017056831978
189.7100067138672,67.28429203539824,0.42722502714073585,192.48185561421536,180.84014450785497,186.75892306764376,184.10879159363537
190.66000366210935,63.66557876371577,0.3601566057063563,192.87261425608537,181.20038684254743,187.13045455283094,184.36570187083043
192.55999755859372,66.26863278641626,0.40285393100059963,193.56211303334538,181.42688843149836,187.64755388671313,184.68704679976233
192.4199981689453,61.78214491107119,0.38100624416017004,193.93654769428065,182.06045395366857,188.10207238978285,184.99029979463225
193.52999877929688,65.51936184312301,0.39875197547614327,194.52171296497033,182.48628874401402,188.61901776021276,185.32518995089362
194.1499938964844,68.49904055312419,0.4082039914386413,194.93527246989427,183.2237286897737,189.14577739223864,185.67126069385796
193.1499938964844,79.4412831381535,0.30764749375552025,195.10373975486772,183.9962602451323,189.52713134502395,185.96454434886292
192.1999969482422,72.81142075197116,0.14590101578662207,195.3070272633291,184.37197206528415,189.78168997390188,186.20907190177977
192.4199981689453,71.82893029672532,0.028614873155381026,195.52998713789776,184.6800119465749,190.03295742104888,186.45263763774705
191.00999450683597,64.49421138992945,-0.15874438193978557,195.61875728248108,184.8072406423236,190.12600857207622,186.63135751496623
192.52999877929688,61.908249417376325,-0.19285435272834306,195.8533383828371,184.96865868747537,190.35496002038295,186.8626767802341
193.7899932861328,63.27247672604452,-0.1452762017443976,196.22624782114005,185.15874821157482,190.68210604569245,187.13433625105364
195.1499938964844,63.09102304004561,-0.04227837414512381,196.37216314495004,186.0348330098351,191.1076191743393,187.4486757665607
193.3000030517578,57.197708542007135,-0.11470167779052387,196.14814002381405,187.0098571075336,191.31641763885534,187.6781395816665
195.2899932861328,67.13758430778574,-0.04795894887936614,196.20564802537265,187.8313484345883,191.6948534147865,187.97664364850831
194.6199951171875,62.374996900552624,-0.06713334852883923,195.93919737161534,188.88579805074792,191.9734383388247,188.23716723551536
193.77999877929688,54.0830104197095,-0.14984966166937141,195.88256654104066,189.3944293085687,192.14549171410778,188.45453317840875
191.1000061035156,46.22427147430043,-0.3851394193843989,195.7841550328615,189.60184197641584,192.04592165595614,188.55827721468745
190.1499938964844,40.24246706405362,-0.5924438558143359,195.87944444777375,189.3775517070114,191.86535710743502,188.6206974767187
187.3500061035156,32.56410657693954,-0.8880512145443149,196.41411214356793,188.472884316393,191.43532367849033,188.57086644247545
180.72999572753903,25.278646243036448,-1.4652697766734573,198.49291150626289,185.49608385506525,190.41576863554258,188.26338131639952
183.25999450683597,33.258410913184974,-1.6014661801279246,199.19677672832964,184.05221771747117,189.73426633757052,188.06717006896565
184.25,35.129227622699474,-1.5487275064692165,199.4477692993967,182.9702253905447,189.2119552578019,187.91747712508464
188.25999450683597,45.427332688542876,-1.1840741283062217,199.32069210789405,182.6813022158364,189.12129232913847,187.93090917927097
186.4900054931641,40.039576276176476,-1.0092006895278134,199.1126337741532,182.18536122096396,188.8706935828552,187.8744031523648
184.3500061035156,34.87179913543221,-0.9837578200040618,198.8994152859176,181.4185809299027,188.4401519181562,187.73619150339033
188.38999938964844,40.02360881605978,-0.656674015556544,198.57731536272283,181.2646814024139,188.43537548686973,187.76183102834165
182.75999450683597,36.006351485605926,-0.7732937897145552,198.59755721668625,180.30043930430986,187.8948630125808,187.56568057651788
182.5500030517578,32.246377736101095,-0.8142498819229311,198.48611483622034,179.42488217305703,187.38582873059767,187.36898734025277
185.47999572753903,38.017820071765186,-0.6033921662614131,198.27926388864915,179.0787332426985,187.20432082554447,187.29490923779343
188.42999267578125,43.35402464609063,-0.24310406541653584,197.90156697732854,179.04642954366753,187.32105147794798,187.33942231379297
186.97000122070312,44.70918749521091,-0.08892386570348998,197.23883352423326,179.02716379021984,187.28761812011513,187.32493521210318
188.6300048828125,48.08758108399712,0.12730298869289713,196.30139818014854,179.3126002329374,187.41546447846724,187.3761144148761
188.0200042724609,50.89214202265454,0.2259279964093882,195.6373602246675,179.44863831048875,187.4730396969428,187.40136499752649
182.07000732421875,51.816720556565805,-0.09562866760472344,194.45498588882606,179.30901405013879,186.9584651852548,187.19229214759287
184.82000732421875,52.10244539835965,-0.10825909397821809,193.0724718280294,179.7115293316386,186.75480253182278,187.09926137020565
184.42999267578125,50.24656551544232,-0.1267400865159165,191.671483618417,180.17751693089943,186.53339206934263,186.99458416650273
185.08999633789065,45.21870254640127,-0.08062071457486031,190.8350540033002,180.41294556945368,186.39592580920436,186.91989444773364
187.9199981689453,52.09002197159121,0.14223922516577192,190.40126263725887,180.6237373627411,186.54107555775113,186.95911420150665
187.47000122070312,54.79704208367943,0.2545479910838522,190.4170422457202,180.61995726599855,186.62954466850846,186.9791489865732
185.6499938964844,45.4785392455512,0.20366698392904137,190.1138943898742,181.4151049387391,186.53625411879187,186.9270252575501
188.3300018310547,60.1828264738536,0.33988531770113606,190.34370947265867,181.6922905883765,186.70708723424548,186.98204394670717
191.77999877929688,65.08661691475287,0.6345973361301879,191.33883498915048,181.45016494981434,187.19022166710752,187.1701990381813
191.58999633789065,60.9694720353457,0.7794582015347742,191.9720861232909,181.1499139987794,187.60924782622973,187.34352442248363
191.19000244140625,55.45456080653197,0.8076237143929188,192.58887071779557,181.00312909909897,187.95027207529415,187.4943666977355
190.63999938964844,57.52356225659636,0.7497563866628988,193.02591509059292,181.19508405491487,188.20643658142313,187.61772484251642
192.42999267578125,57.748745444769725,0.7886230952868488,193.67118957491445,180.95380889920662,188.60868001898103,187.80644122813464
193.22999572753903,60.54226390580197,0.8211070712412243,194.3389038714535,181.33309472473792,189.048805324558,188.01912963987598
192.5399932861328,76.91509300003075,0.7509274715581414,194.66109768485325,182.00989993477566,189.38129941613659,188.19641841031745
191.67999267578125,69.53295667240766,0.6075188605711095,194.9895376930158,182.30145962143735,189.6002225837218,188.33302916582585
192.6000061035156,72.58154035096015,0.537941119441488,195.4377861821614,182.27021247506514,189.8859162522736,188.50036159475485
192.5200042724609,71.21644007992775,0.45324180313523654,195.84746162985957,182.41553733254275,190.13678177800574,188.65799464093942
192.83999633789065,66.39997721356502,0.38799830084579523,196.25285933579494,182.43113877211522,190.39423078370908,188.8219947074865
190.8000030517578,60.036164868387324,0.18687641966792023,196.39173263531234,182.5702653505275,190.43287576161848,188.89956366216384
190.5,66.0915850907426,0.021747927015640656,195.87460861661225,183.93038863680573,190.43926854622623,188.96232587149075
187.97000122070312,48.79356349017229,-0.2545269841496507,195.61963991413845,184.50035672892798,190.20410022950975,188.923411179303
190.0800018310547,43.74080736736485,-0.28928949016384553,195.23132548016952,185.45367207842423,190.19228133441877,188.96876767545012
189.3800048828125,42.15758683650233,-0.3495225217520157,194.8106757554036,186.30332265768234,190.11492167236102,188.98489462475845
187.02999877929688,37.03241444523296,-0.5270655673167948,194.89888325226215,186.12611522185895,189.8211194920692,188.9082320425835
188.80999755859372,44.70179102974261,-0.504060604925995,194.8083142603878,186.3506838475224,189.72482216507152,188.90437970987801
187.2700042724609,34.84140097523529,-0.5672872759809241,194.53932695031986,186.78167219518795,189.4910299848229,188.8402865554695
184.0500030517578,26.388910692139874,-0.7871690368485079,195.23281144805435,185.6601878195238,188.97283694357859,188.652432300422
186.07000732421875,34.42468793689018,-0.7575135814268472,195.28189582077005,185.0401043013003,188.69637697983003,188.55116073272777
188.80999755859372,43.664468232742,-0.5253332723986416,195.13048081714007,184.91351942700058,188.70719798733134,188.56131119648722
188.2400054931641,40.22420183776271,-0.38842358100683994,195.01125908575935,184.73774146355706,188.6627034640773,188.54871097282748
185.4199981689453,35.82265907789062,-0.4611101207651753,195.104719273441,184.1222811538051,188.35387438835048,188.42601635306738
187.22999572753903,39.4270559836287,-0.3648301108080247,194.7752019355187,183.93179879690317,188.24683832541606,188.37911358343882
188.67999267578125,45.913624858309056,-0.18983517443781123,194.235677255444,184.01632317180213,188.28809112068893,188.39091276353068
191.1100006103516,51.08657068539547,0.08829791354191274,194.00042846176646,184.1085726979015,188.5568444054187,188.49754365948445
191.08999633789065,56.103277416273734,0.25994049658413987,193.91167634939126,184.13832517648763,188.79809697041605,188.59920847040235
193.5200042724609,56.646062195472815,0.5116007047717208,194.1141860765852,184.0278152661882,189.24780242775367,188.7921808547968
193.0399932861328,57.13169466983423,0.6133453155500982,194.21978560008196,183.97421464405866,189.60896346188503,188.95876173445706
193.5500030517578,63.68597416257715,0.6775749870776674,194.37298921457327,183.8920117009541,189.98430056568242,189.1388104135669
