Date,Close,RSI,MACD,Upper_band,Lower_band,EMA_20,EMA_50
12/6/2019,205,57.11368391,-0.342104489,205.7868969,199.8551014,202.2180062,198.3423097
12/9/2019,204.0700073,53.23416082,-0.320979919,205.8797051,200.0462944,202.3943873,198.5669253
12/10/2019,203.8999939,51.72863419,-0.320388407,205.8950289,200.3249692,202.5377784,198.7760652
12/11/2019,204.9799957,59.31535293,-0.252194342,206.0836208,200.4803776,202.7703705,199.0193566
12/12/2019,206.5099945,64.78180949,-0.115910596,206.5587158,200.4972824,203.1265252,199.3131071
12/13/2019,207.1900024,65.93342193,0.001925976,207.0920582,200.539941,203.513523,199.622005
12/16/2019,209.2700043,65.29377569,0.191362981,208.1832365,200.0847627,204.0617593,200.0003579
12/17/2019,209.3899994,64.71675386,0.290227943,209.0925679,199.8074306,204.5692108,200.3685791
12/18/2019,209.5500031,61.72347856,0.329033204,209.8953072,199.6226921,205.0435719,200.728635
12/19/2019,210.8600006,68.7744138,0.400799961,210.8501437,199.5388563,205.5975175,201.1259434
12/20/2019,211.7100067,80.90844409,0.45919513,211.8022044,199.5877965,206.1796593,201.5410047
12/23/2019,211.8099976,91.26979706,0.457237255,212.5953188,199.7926817,206.715882,201.9437103
12/24/2019,211.9199982,90.59021011,0.41715056,213.3933202,199.7646799,207.2115121,202.3349373
12/26/2019,213.7899933,91.64129333,0.466634837,214.499817,199.5761824,207.8380342,202.7841552
12/27/2019,213.6100006,88.54074316,0.43777743,215.4139186,199.4190816,208.3877452,203.2086982
12/30/2019,212.2100067,84.96563495,0.282474315,215.9655507,199.5784495,208.7517701,203.5616907
12/31/2019,212.6100006,86.6892228,0.170285925,216.3947157,200.1102846,209.1192207,203.9165263
1/2/2020,216.1600037,88.981948,0.291640219,217.19443,200.7855703,209.7897714,204.3966627
1/3/2020,214.1799927,75.9296878,0.199435668,217.4813217,201.6736786,210.2078877,204.7803227
1/6/2020,215.5599976,77.01743187,0.192183893,217.8765305,202.5514694,210.7176125,205.203055
1/7/2020,215.5299988,73.28869225,0.148137856,218.3413763,203.1396234,211.175935,205.6080332
1/8/2020,217.1499939,75.97055276,0.188299976,218.8277832,203.9612153,211.744893,206.0606591
1/9/2020,218.9900055,78.39953434,0.292748535,219.4413001,204.8566995,212.4349037,206.5676923
1/10/2020,218.4299927,73.84999091,0.278184039,219.8042594,205.8387398,213.0058645,207.0328806
1/13/2020,220.9499969,76.33975408,0.385713417,220.7606814,206.3263181,213.7624486,207.5786499
1/14/2020,220.0800018,72.58328368,0.346911044,221.3178916,207.0581078,214.3641203,208.0688989
1/15/2020,220.1699982,72.55329728,0.278898579,221.9459277,207.5200712,214.9170611,208.5434519
1/16/2020,222.2799988,72.90879401,0.324419407,222.8780542,207.8769446,215.6182932,209.08214
1/17/2020,223.3800049,75.11565675,0.37351952,223.8521657,208.2858332,216.3575039,209.6428406
1/21/2020,223.2799988,80.49577925,0.344855848,224.70178,208.6782187,217.0167891,210.1776311
1/22/2020,223.8699951,80.69784256,0.312202287,225.5602113,209.0357864,217.6694754,210.7145865
1/23/2020,224.5899963,77.17592128,0.28634473,226.3867684,209.4872291,218.3285726,211.2587202
1/24/2020,222.6999969,77.6264216,0.098885493,226.6814503,210.270547,218.7448987,211.7073978
1/27/2020,218.1000061,56.81332229,-0.353206326,226.5997726,210.783226,218.6834804,211.9580883
1/28/2020,221.4499969,63.47904453,-0.439311034,226.7031847,211.4638136,218.9469582,212.33032
1/29/2020,221.8099976,61.25604086,-0.481321272,226.5426261,212.5843712,219.2196286,212.7020721
1/30/2020,222.6000061,59.18574791,-0.464952575,226.3415049,213.784493,219.5415693,213.0902263
1/31/2020,219.0700073,51.41470996,-0.68748422,226.2360242,214.180974,219.4966586,213.3247276
2/3/2020,222.3800049,53.05426878,-0.610008992,226.0004005,215.236599,219.771263,213.6798365
2/4/2020,227.4700012,63.37314905,-0.233570951,226.8679745,215.5600254,220.5044762,214.2206272
2/5/2020,228.2200012,64.22765105,0.034081614,227.6626328,216.0343673,221.2392881,214.7696223
2/6/2020,230.1900024,64.04974312,0.29729871,228.982415,216.018586,222.0917371,215.3743431
2/7/2020,229.1999969,60.37801972,0.354359146,229.9227712,216.099229,222.7687142,215.9165256
2/10/2020,231.9700012,64.14849375,0.518360763,231.3249086,216.0510924,223.6450273,216.5460737
2/11/2020,232.0099945,63.49469914,0.565389432,232.6097892,215.8722115,224.4416908,217.1525019
2/12/2020,234.2700043,65.26815279,0.677024032,234.1942543,215.7067466,225.3777207,217.8237765
2/13/2020,233.9700012,68.71471944,0.658383195,235.4260901,215.8549112,226.1960331,218.4569618
2/14/2020,234.6399994,81.58897684,0.619468045,236.6903234,215.826678,227.0002204,219.0915907
2/18/2020,234.7299957,78.97031195,0.53145909,237.8183255,215.833675,227.7363894,219.7048615
2/19/2020,236.9799957,80.57233037,0.553927748,239.2546951,215.767305,228.6167329,220.3823178
2/20/2020,234.7799988,73.22652957,0.359212868,240.0978613,216.0151392,229.2037106,220.9469327
2/21/2020,230.2700043,70.58823199,-0.109658537,240.3053009,216.3757004,229.3052624,221.3125434
2/24/2020,221.3899994,48.48946389,-1.004420847,240.3832971,216.1667044,228.5514278,221.3155808
2/25/2020,215.3699951,32.04747519,-1.934410569,240.7795986,215.4974018,227.2960533,221.0824206
2/26/2020,216.4799957,32.765706,-2.378299386,241.2591485,214.5208518,226.2659526,220.9019334
2/27/2020,205.6399994,21.40694326,-3.251440451,243.5867451,210.5762554,224.3015761,220.3034262
2/28/2020,205.8000031,22.20903741,-3.638452017,245.2302286,207.2527716,222.5395215,219.7346645
3/2/2020,216.4199982,34.43443043,-3.02465426,245.3438176,206.8741817,221.9567097,219.6046776
3/3/2020,209.4799957,30.18469977,-2.929489123,246.0434699,204.8845285,220.7684513,219.2076312
3/4/2020,218.2200012,37.32827839,-2.157043205,245.8056878,204.1973106,220.5257417,219.1689006
3/5/2020,211.5899963,33.93625918,-1.976545523,245.7475192,202.5924787,219.6747184,218.8716887
3/6/2020,208.0200043,31.65656284,-1.976743698,245.5936094,200.5293886,218.5647456,218.4461324
3/9/2020,193.5700073,26.32306186,-2.780019242,247.1547916,195.4052074,216.1842943,217.4705981
3/10/2020,204.1100006,32.73815877,-2.44340007,246.3320642,193.4419349,215.0343616,216.9466531
3/11/2020,195.2200012,30.5888126,-2.644370843,246.0162436,190.0787561,213.1472797,216.0946276
3/12/2020,177.3200073,27.03616965,-3.740727104,247.4786694,182.9213306,209.7351585,214.5740542
3/13/2020,192.3399963,38.03837254,-3.23141856,245.6686985,180.568301,208.0784764,213.7021304
3/16/2020,169.3000031,33.36222346,-4.163943316,246.2010262,173.5019737,204.3852884,211.9608705
3/17/2020,182.1399994,38.56705121,-3.652029179,243.6025056,170.8414946,202.2666895,210.7914246
3/18/2020,176.6000061,39.97791224,-3.426248398,240.2050522,168.2009491,199.8222434,209.4505846
3/19/2020,177.6600037,40.3484674,-2.962641152,236.1793659,166.5146359,197.7115539,208.2038952
3/20/2020,170.6999969,33.91499697,-2.879337422,232.9742934,163.7627077,195.1390247,206.7331541
3/23/2020,170.4600067,35.59296901,-2.603349142,230.7884982,160.8555036,192.788642,205.3106777
3/24/2020,183.6600037,37.6465501,-1.357415537,228.3358287,160.1371739,191.9192479,204.4616316
3/25/2020,182.3000031,39.12041957,-0.494944098,225.3345066,159.7204968,191.0031293,203.5925482
3/26/2020,191.8999939,44.26904954,0.782537636,224.061579,159.6194238,191.088545,203.1340166
3/27/2020,185.3000031,46.8860575,1.217543531,222.4660195,159.1649833,190.5372553,202.4346436
3/30/2020,192.0399933,45.32133733,1.950249564,218.8846434,160.3083589,190.6803732,202.0270102
3/31/2020,190.3999939,48.02036712,2.291902242,216.4069899,160.8780123,190.6536704,201.5710488
4/1/2020,182.3099976,52.22906874,1.953692809,210.9625698,162.731432,189.8590349,200.8157134
4/2/2020,186.0099945,46.85418665,1.955045439,206.6851232,164.4508784,189.4924596,200.235097
4/3/2020,183.3699951,58.77072784,1.760098388,202.6229059,166.0480948,188.9093678,199.5737205
4/6/2020,196.4799957,58.90904899,2.453450529,203.1206742,165.8413253,189.63038,199.4523979
4/7/2020,196.3999939,63.1964801,2.819877679,201.2886467,166.9023521,190.2751051,199.3326958
4/8/2020,200.5700073,64.66146882,3.226984835,202.4292184,166.296781,191.255572,199.3812178
4/9/2020,200.8600006,71.1027289,3.383279428,204.7078725,166.3721263,192.1702795,199.4392093
4/13/2020,203.0299988,72.18967562,3.486442686,206.5896096,165.5593894,193.2045384,199.5800246
4/14/2020,211.8600006,70.42886676,3.967975832,210.1693258,166.235673,194.9812491,200.0615923
4/15/2020,209.4299927,69.35368594,3.933789792,213.2699294,165.8640687,196.3573199,200.4289805
4/16/2020,213.25,66.59929009,3.968048516,216.5067124,166.2922851,197.9661466,200.9317656
4/17/2020,215.2899933,75.09622614,3.92077087,219.6606117,166.9013847,199.6160368,201.4948334
4/20/2020,212.7400055,68.62852152,3.523008081,220.8712096,169.8947877,200.8659386,201.9358205
4/21/2020,204.8899994,61.72899829,2.580154942,220.0267402,174.1822563,201.2491824,202.0516706
4/22/2020,210.9700012,73.97924948,2.228175519,221.2734814,175.6665149,202.1749747,202.4014091
4/23/2020,210.5200043,71.68643207,1.843187908,221.9522227,177.8097738,202.9697394,202.7197854
4/24/2020,213.8399963,76.63927253,1.694083985,223.5541806,178.4018161,204.005002,203.1558721
4/27/2020,215.5599976,70.82969493,1.594674822,224.6960275,180.2859687,205.1054778,203.6423084
4/28/2020,211.5,65.16674013,1.159123961,225.4451139,181.4828829,205.7144799,203.9504532
4/29/2020,219,67.35077929,1.27080845,227.0173655,182.7706319,206.9797675,204.5406315
4/30/2020,218.9100037,67.05727368,1.232362506,226.9557574,186.4922407,208.1159805,205.1041363
5/1/2020,212.7400055,58.53102152,0.711012799,225.9236454,190.1973538,208.5563638,205.4035821
5/4/2020,215.2200012,53.32278658,0.464720242,223.4683476,195.8376522,209.1909959,205.7885397
5/5/2020,217.6600037,58.13725011,0.40012777,223.4833303,197.9406702,209.9975681,206.2540873
5/6/2020,219,55.97837813,0.381695645,223.2028478,200.4811533,210.8549426,206.753927
5/7/2020,221.8200073,56.6810075,0.486743056,223.7914962,202.017505,211.8992345,207.3447537
5/8/2020,224.8600006,62.27714619,0.676607892,224.6881593,203.5208419,213.1335931,208.0316261
5/11/2020,226.8699951,75.25276767,0.842407377,225.9978204,204.5951804,214.4418219,208.7703857
5/12/2020,222.1199951,63.21403332,0.551104609,226.797042,204.8219582,215.1730765,209.2938998
5/13/2020,219.3399963,59.90565731,0.113034374,226.9702883,205.6397124,215.569926,209.6878644
5/14/2020,221.8300018,59.14397784,-0.058000767,227.5707462,205.8972546,216.1661237,210.1640266
5/15/2020,223.2700043,58.8804524,-0.119574087,228.3276115,205.9383904,216.8426838,210.6779865
5/18/2020,227.4299927,68.30613683,0.064544601,229.7547473,205.9802533,217.8509989,211.334928
5/19/2020,226.8600006,60.74358498,0.091003059,229.8192999,208.1127008,218.7089991,211.9437543
5/20/2020,231.3899994,65.21209619,0.342518232,231.4952852,208.4787153,219.9167134,212.7063522
5/21/2020,228.8699951,71.58148022,0.271214358,232.1579478,209.6510518,220.7694069,213.3402205
5/22/2020,229.6600037,70.23543358,0.21193076,233.0813496,210.3096508,221.6161304,213.980212
5/26/2020,229.0399933,66.80447345,0.072821836,233.8218278,210.9171721,222.3231649,214.5707917
5/27/2020,230.2899933,66.71600808,0.010145981,234.0688187,212.5491806,223.0819105,215.187231
5/28/2020,229.9900055,63.07200345,-0.10027726,234.8125134,212.9044864,223.7398243,215.7677319
5/29/2020,233.3600006,63.45789046,-0.00040078,236.0545872,213.1074124,224.6560316,216.4576248
6/1/2020,234.0599976,61.87645367,0.055659668,236.4292498,214.864749,225.5516474,217.1479139
6/2/2020,235.6300049,74.93542191,0.136713464,237.1538825,216.1811165,226.511491,217.8727018
6/3/2020,236.6900024,84.19394845,0.196324405,238.1175069,217.1204921,227.480873,218.6106352
6/4/2020,235.0299988,76.89486667,0.065338887,238.5909037,218.2500951,228.1998374,219.2545318
6/5/2020,239.6900024,79.57493051,0.224936863,240.1602423,218.467756,229.2941388,220.0559228
6/8/2020,241.5500031,77.72978526,0.379098221,242.0670703,218.2299283,230.461364,220.8988279
6/9/2020,243.3000031,80.85584347,0.513886598,244.1366624,217.8033369,231.6840915,221.7773054
6/10/2020,246.2200012,79.6244377,0.702961833,246.3071897,218.0428103,233.0684638,222.7358425
6/11/2020,234.0200043,57.4186231,-0.050373574,245.6951428,220.122858,233.1590867,223.1783586
6/12/2020,235.8800049,58.69200871,-0.457511618,245.334338,221.8886631,233.4182218,223.6764624
6/15/2020,238.75,62.76625154,-0.560818762,245.2458044,223.5251962,233.9260102,224.2675815
6/16/2020,242.8500061,65.3620548,-0.388500405,246.1265502,224.1864518,234.7759146,224.996304
6/17/2020,243.6199951,66.48124866,-0.264086977,246.8561023,225.1328991,235.618208,225.7266449
6/18/2020,244.2799988,64.13043264,-0.182638489,247.8735226,225.4044788,236.4431404,226.4542274
6/19/2020,244.2400055,63.40180237,-0.176645157,248.5063371,226.3086653,237.185699,227.1517089
6/22/2020,246.7400055,64.27654063,-0.055760788,249.4781276,227.044875,238.095633,227.9198774
6/23/2020,248.8399963,65.20650747,0.10539754,250.5361132,227.9668898,239.1189057,228.7402742
6/24/2020,243.7100067,59.99541041,-0.178290067,250.5396828,229.3053215,239.5561534,229.3273225
6/25/2020,246.0299988,57.71665424,-0.250080328,250.5784291,230.8705745,240.1727101,229.9823294
6/26/2020,240.2200012,48.52320318,-0.703561034,250.3000542,231.8349494,240.177214,230.3838068
6/29/2020,242.8399963,49.4989028,-0.832919713,250.1524295,232.8605741,240.4308123,230.8722848
6/30/2020,247.6000061,51.4453352,-0.613874661,250.6951534,233.5148502,241.1135927,231.5282738
7/1/2020,250.4900055,71.42859412,-0.305880152,251.7624274,233.8275766,242.0065844,232.2718712
7/2/2020,252.1900024,71.30913933,-0.033525442,252.7746062,234.5313982,242.9764337,233.0529744
7/6/2020,258.3900146,73.60580069,0.489470522,255.6305714,233.5454341,244.4443938,234.0465838
7/7/2020,256.6099854,67.51524908,0.631764047,257.5079589,233.1740449,245.6030216,234.9314231
7/8/2020,259.9899902,69.53925685,0.855842805,259.9378825,232.41312,246.9732091,235.914112
7/9/2020,262.1799927,70.61260751,1.04154257,262.486284,231.4607177,248.4214742,236.9441465
7/10/2020,263.9700012,71.83969803,1.165551874,264.4927519,232.4492494,249.9022863,238.0039839
7/13/2020,258.5400085,62.26610999,0.780973882,265.0720419,234.1359598,250.7249265,238.8093182
7/14/2020,260.3699951,62.05309916,0.559318355,265.9800805,235.3899207,251.6435044,239.654835
7/15/2020,260.8999939,69.88199948,0.36716204,267.0650309,236.1099691,252.5250749,240.4879785
7/16/2020,259.1199951,65.33144323,0.055312926,267.7119466,237.0130534,253.1531625,241.2186458
7/17/2020,259.4200134,75.82031263,-0.182593907,268.2828002,237.9562013,253.7500055,241.9324249
7/20/2020,266.7799988,78.55436229,0.089283089,269.9711579,238.5218429,254.9909572,242.9068396
7/21/2020,264,70.53077161,0.01911688,270.9932619,239.2257384,255.8489613,243.7340223
7/22/2020,264.9299927,69.00997526,-0.025037739,272.0879684,239.7400315,256.7138214,244.5652369
7/23/2020,258.0100098,56.73611768,-0.551484176,271.7622209,241.4957793,256.8372679,245.0924829
7/24/2020,255.5599976,46.41316069,-1.066104558,271.4110467,242.7999534,256.7156231,245.5029736
7/27/2020,260.1199951,54.15582689,-1.096543031,270.032304,246.1686954,257.039849,246.0761902
7/28/2020,256.8099976,46.22865904,-1.321655489,268.3716821,249.2263175,257.0179584,246.4971238
7/29/2020,259.769989,47.19309832,-1.253836691,267.3994963,251.4155016,257.2800566,247.0176283
7/30/2020,261.1300049,46.65882544,-1.105218386,266.7632494,253.1157484,257.6467183,247.5710548
7/31/2020,265.7900085,58.68680014,-0.700630805,266.8788538,254.3601446,258.4222698,248.2855236
8/3/2020,269.3800049,60.3587167,-0.223504279,268.4504038,253.8875936,259.4658636,249.1127582
8/4/2020,270.3800049,60.78254416,0.109298387,269.8892386,253.8257607,260.5053056,249.9467678
8/5/2020,271.0499878,63.92065283,0.312885556,271.3702342,253.4507649,261.5095611,250.7743451
8/6/2020,274.6400146,66.49328831,0.610447832,273.5272112,252.5397902,262.7600804,251.7102537
8/7/2020,271.4700012,55.58998936,0.518511866,274.5586276,252.2583737,263.5895967,252.4851458
8/10/2020,270.3099976,57.82295423,0.314357716,275.3064943,252.6875059,264.2296349,253.1841596
8/11/2020,265.1900024,50.29201443,-0.202864406,275.4268445,253.0491564,264.3210985,253.6549769
8/12/2020,271.8599854,65.64261292,-0.136326608,276.3536491,253.218351,265.0390877,254.3688988
8/13/2020,272.480011,69.93402484,-0.093170845,277.1858252,253.7221765,265.7477471,255.0791385
8/14/2020,272.1600037,65.75915586,-0.126711138,277.8268266,254.3551741,266.3584382,255.7489764
8/17/2020,275.3200073,74.32324049,0.015810176,278.9596029,254.0763987,267.2119209,256.5164678
8/18/2020,277.9700012,74.11233106,0.228628626,280.596131,253.8368707,268.2365,257.3577828
8/19/2020,276.1000061,69.56861343,0.185375433,281.6751641,253.8748389,268.9854054,258.092772
8/20/2020,279.9299927,68.89361178,0.347225907,282.9843272,254.7576741,270.027747,258.9491336
8/21/2020,281.8699951,67.45874114,0.507741146,283.9767617,256.3962394,271.1555802,259.8479909
8/24/2020,283.6300049,68.13576427,0.646361055,285.5418306,257.1821715,272.3436206,260.7806189
8/25/2020,285.8599854,69.4407812,0.792509955,286.6656383,258.9633626,273.6308934,261.7641234
8/26/2020,291.9599915,71.33001749,1.180886219,289.333463,259.5145381,275.3765218,262.9482751
8/27/2020,291.0499878,75.53467455,1.250672651,291.2123796,260.6276198,276.8692329,264.0503031
8/28/2020,292.5299988,78.73771226,1.266789443,293.4683934,261.045605,278.3607344,265.1671539
8/31/2020,294.8800049,91.36248304,1.301056063,296.0900532,260.9739453,279.9339982,266.3323637
9/1/2020,299.9200134,90.95153982,1.513606632,299.538823,260.4791762,281.8374283,267.6495265
9/2/2020,302.7600098,91.50217881,1.682910419,303.1096597,260.0793418,283.8300551,269.0264082
9/3/2020,287.4100037,64.80294808,0.651553623,303.6368187,260.8291817,284.1710026,269.7473335
9/4/2020,283.5799866,57.91488652,-0.344594775,303.6369104,262.0400885,284.1147153,270.2897905
9/8/2020,269.9500122,43.65105403,-1.891080464,303.6651349,261.9758655,282.765696,270.2764658
9/9/2020,277.8800049,51.28575466,-2.321220686,302.7553494,264.1546512,282.3003921,270.5746438
9/10/2020,272.3399963,44.64965892,-2.883442013,302.7197412,264.2382605,281.3517829,270.6438733
9/11/2020,270.4500122,41.94414354,-3.259468669,302.8821544,263.8728475,280.3135191,270.6362709
9/14/2020,275.1600037,44.26384751,-3.070456162,302.7124439,264.342558,279.8227081,270.8136722
9/15/2020,279.0599976,45.49669683,-2.581890363,302.6336688,264.795332,279.750069,271.1370575
9/16/2020,274.6099854,38.25321282,-2.458175023,302.738161,264.3548382,279.2605372,271.2732508
9/17/2020,270.3200073,36.57905884,-2.553810559,303.0848534,263.430146,278.4090582,271.2358687
9/18/2020,266.8699951,33.80049899,-2.722492294,303.7121867,261.496813,277.3100998,271.064658
9/21/2020,267.5100098,32.33965765,-2.660894328,304.0499236,259.7230775,276.3767579,270.92526
9/22/2020,272.480011,32.27847552,-2.175796229,303.8655602,258.7924415,276.0056391,270.9862306
9/23/2020,264.1600037,26.71893308,-2.293864313,303.922589,256.5654146,274.8774834,270.7185354
9/24/2020,265.3900146,33.99244737,-2.169107912,302.8068664,255.0241395,273.9739149,270.5095738
9/25/2020,271.5599976,41.54949733,-1.578492462,301.3330924,254.5489145,273.744018,270.5507669
9/28/2020,277.2000122,55.74211899,-0.757070256,299.5357089,254.8132993,274.0731603,270.8115216
9/29/2020,275.9500122,48.29052944,-0.272022279,296.9781924,255.4778165,274.2519081,271.0130311
9/30/2020,277.8399963,55.20833454,0.177772278,292.6686522,257.579355,274.5936308,271.2807552
10/1/2020,282.25,60.66520809,0.742308281,286.4794541,261.7175521,275.3228088,271.7109217
10/2/2020,274.3099976,49.27411969,0.559327679,284.1293117,262.7576939,275.2263506,271.8128462
10/5/2020,280.1600037,50.90909549,0.796181607,283.368508,263.1764993,275.6962223,272.1401857
10/6/2020,275.1600037,50.45046531,0.589526708,283.5364837,263.5295228,275.6451539,272.25861
10/7/2020,279.9200134,57.80233932,0.737239632,283.8641683,263.405839,276.0522834,272.5590571
10/8/2020,281.4100037,62.20618006,0.888954761,284.8654817,263.3115264,276.5625424,272.9061531
10/9/2020,285.7099915,64.3941643,1.212526609,286.655672,263.047334,277.4337281,273.4082644
10/12/2020,294.5299988,66.4380389,1.912546241,290.547318,261.0926875,279.0619443,274.2365677
10/13/2020,294.519989,75.83388385,2.243949723,293.4982302,259.6877744,280.5341391,275.031996
10/14/2020,292.0599976,72.22869416,2.165472504,295.68959,259.2414159,281.6318399,275.6997608
10/15/2020,290.1000061,66.61886783,1.861177188,297.1856621,259.7233436,282.4383319,276.2644763
10/16/2020,288.5100098,60.93176283,1.450665352,297.9474011,261.1256061,283.0165869,276.7446933
10/19/2020,283.7999878,57.11177318,0.792679661,297.9448891,262.7571159,283.0911965,277.0213715
10/20/2020,284.4100037,56.09349208,0.351780559,298.2238612,263.6711431,283.2167972,277.3111218
10/21/2020,284.1900024,51.95092639,0.016288254,297.3481027,266.5499015,283.3094834,277.5808818
10/22/2020,284.1799927,61.80902835,-0.222186013,296.1827618,269.5942402,283.3923891,277.8396705
10/23/2020,284.7399902,56.27394896,-0.350467094,295.738178,271.3568232,283.520732,278.1102712
10/26/2020,280.4700012,57.42241356,-0.710396189,295.6278671,271.794133,283.2301862,278.2028097
10/27/2020,282.6600037,54.1264898,-0.782768994,295.408265,272.6847342,283.1758831,278.3776016
10/28/2020,271.6400146,38.56776679,-1.512359891,296.1050033,271.3679978,282.077229,278.1133825
10/29/2020,276.3900146,39.2079993,-1.605785162,296.2308185,270.6561841,281.5355895,278.0457994
10/30/2020,269.3800049,19.60360368,-2.042413078,296.884063,269.5099403,280.3779148,277.7059644
11/2/2020,269.980011,20.75790613,-2.180956499,297.5567485,267.8192555,279.3876383,277.4029858
11/3/2020,274.6499939,30.29205528,-1.860696405,297.5872533,267.7377498,278.936434,277.2950253
11/4/2020,286.9100037,47.0717821,-0.781037035,297.9936112,268.0303909,279.6958216,277.6720833
11/5/2020,294.3900146,54.87077565,0.414733348,299.4530703,267.8689329,281.0952686,278.3276884
11/6/2020,294.6099854,59.67424244,1.156331534,300.6259809,267.5860216,282.3823845,278.9662099
11/9/2020,288.5899963,53.4105702,1.173532417,299.7430991,267.8749032,282.9735856,279.3436133
11/10/2020,283.4200134,49.41870029,0.787364094,298.3694813,268.1385234,283.0161025,279.5034721
11/11/2020,289.7600098,53.84510886,0.901360771,298.005335,268.272671,283.6583794,279.9056893
11/12/2020,288.3999939,52.49455147,0.829424113,297.7714473,268.3365574,284.1099617,280.2387993
11/13/2020,290.9299927,57.30242713,0.891080303,298.1193581,268.2306449,284.7594885,280.6580617
11/16/2020,293.2000122,57.35007757,1.014615561,299.2488331,268.0411724,285.5633479,281.1499029
11/17/2020,292.269989,66.74238683,0.963927734,300.111805,267.964199,286.2020756,281.5859847
11/18/2020,290.1099854,61.62314992,0.726005926,300.6360029,268.0319994,286.5742575,281.9202593
11/19/2020,292.3800049,71.18642924,0.664260756,301.4374606,268.050543,287.1271858,282.3304454
11/20/2020,290.3800049,68.31895241,0.442159819,301.9086561,268.1433489,287.4369781,282.6461144
11/23/2020,290.3900146,65.42532861,0.258460246,302.423944,268.6200624,287.7182197,282.9497967
11/24/2020,294.4700012,58.82352103,0.367607069,303.4139234,268.8110827,288.3612465,283.4015695
11/25/2020,296.2799988,52.54235062,0.508879436,303.7949353,270.8940692,289.1154134,283.9066059
11/27/2020,299.0100098,55.5443781,0.720435009,304.865034,272.08597,290.0577559,284.4988963
11/30/2020,299.6199951,66.09276725,0.828015541,304.4226084,275.5523947,290.9684453,285.0918805
12/1/2020,303.4599915,80.41885156,1.069031522,303.929828,279.3931731,292.1581164,285.8121986
12/2/2020,303.8500061,76.10217422,1.158441492,303.6992096,282.5437928,293.2716297,286.5195636
12/3/2020,304.2799988,80.46809129,1.148051714,305.2506555,282.7293463,294.3200458,287.2160513
12/4/2020,305.519989,79.45088183,1.124729546,306.9340819,282.1589173,295.3867071,287.9338527
12/7/2020,307.25,78.99290905,1.123232687,308.8072959,281.5497049,296.5165445,288.6913487
12/8/2020,308.2900085,82.90879592,1.088899559,310.6103768,281.7166251,297.6378268,289.4599236
12/9/2020,301.3099976,69.204388,0.52148436,310.352007,283.7639934,297.9875573,289.9246324
12/10/2020,302.519989,68.04267247,0.171166743,310.7376509,284.6543474,298.4192175,290.4185679
12/11/2020,301.8500061,71.42324604,-0.145079784,310.7628716,285.9741279,298.7459593,290.8668596
12/14/2020,304.0400085,73.5751339,-0.240544795,311.1456485,286.9023526,299.2501544,291.3834537
12/15/2020,307.2900085,72.79518057,-0.124428977,312.0609121,287.3960886,300.0158548,292.0072402
12/16/2020,308.980011,72.67859323,0.01894282,313.0322315,288.0957714,300.869584,292.672839
12/17/2020,311,71.96775355,0.192898149,313.8879124,289.329092,301.8343855,293.3915512
12/18/2020,310.0599976,68.89935606,0.187564223,314.517538,290.4674657,302.6177771,294.0452158
12/21/2020,308.9200134,60.95510778,0.056945019,314.3187618,292.5202428,303.2179901,294.6285412
12/22/2020,309.7600098,61.64763876,-0.019125358,313.7457511,295.0302529,303.8410396,295.2219321
12/23/2020,308.2000122,57.39626027,-0.210136265,313.3166854,296.8323197,304.2561799,295.7308764
12/24/2020,309.5599976,57.58830563,-0.276351131,313.0890191,298.3879859,304.7613053,296.2731949
12/28/2020,312.6799927,59.69297147,-0.147925592,313.6798279,299.1641754,305.515466,296.9165987
12/29/2020,312.9599915,58.56879517,-0.085140277,314.1644065,300.0135965,306.2244685,297.5457514
12/30/2020,312.9700012,78.7476318,-0.083824307,314.8869386,300.2420653,306.8669002,298.1506239
12/31/2020,313.7399902,78.27630496,-0.072413966,315.6558767,300.4621256,307.5214802,298.7619716
1/4/2021,309.3099976,65.80510343,-0.386960454,315.7111205,300.9098817,307.6918152,299.1756197
1/5/2021,311.8599854,66.31886376,-0.442993313,316.0678695,301.1871324,308.0887837,299.6730458
1/6/2021,307.5400085,50.49940257,-0.771472922,316.0721898,301.2118129,308.0365194,299.9815542
1/7/2021,314.980011,59.74661807,-0.501244688,316.9242948,301.0287082,308.6978043,300.5697289
1/8/2021,319.0299988,62.23715603,-0.085124163,318.1550834,301.5699197,309.6818229,301.2936611
1/11/2021,314.4200134,55.97591714,-0.151840143,318.2227524,302.6922531,310.1330791,301.80842
1/12/2021,313.9200134,56.97546496,-0.25505559,317.8205806,304.3014257,310.4937395,302.2833844
1/13/2021,316.0400085,58.45907206,-0.20795418,317.9073931,305.4146131,311.0219556,302.8228599
1/14/2021,314.3500061,58.25504565,-0.311777385,318.0133987,306.0146072,311.3389128,303.2749049
1/15/2021,311.8599854,52.99634075,-0.555099325,317.9865966,306.3294068,311.3885388,303.6115747
1/19/2021,316.4100037,54.68477025,-0.422557003,318.5267261,306.3302777,311.8667735,304.1134739
1/20/2021,323.769989,61.52698683,0.118910295,320.9312015,305.2968014,313.0004131,304.8843176
1/21/2021,326.3599854,63.53345494,0.583618659,323.5328359,304.4391642,314.2727533,305.7265006
1/22/2021,325.4200134,61.76474747,0.749250717,325.3673192,304.1706813,315.3343971,306.4987953
1/25/2021,328.1099854,69.62424439,0.948691677,327.4494029,304.0795949,316.5511198,307.3462929
